scenario,source,target,year,value,units
rcp45cooler_ssp5,Mining Water Use,Nuclear,2010,0.0172693,km3
rcp45cooler_ssp5,Mining Water Use,Oil,2010,0.48060900000000006,km3
rcp45cooler_ssp5,Natural Gas,Gas,2010,23.3189,EJ
rcp45cooler_ssp5,Natural Gas,Hydrogen,2010,0,EJ
rcp45cooler_ssp5,Natural Gas,Liquid Fuels,2010,0,EJ
rcp45cooler_ssp5,Nuclear,Electricity,2010,3.0201514,EJ
rcp45cooler_ssp5,Nuclear,Hydrogen,2010,0,EJ
rcp45cooler_ssp5,Oil,Liquid Fuels,2010,34.949695659999996,EJ
rcp45cooler_ssp5,Solar,Electricity,2010,0.11798819589,EJ
rcp45cooler_ssp5,Surface Water,Domestic Water Use,2010,4.857011807234129,km3
rcp45cooler_ssp5,Surface Water,Electricity Water Use,2010,13.639705087363916,km3
rcp45cooler_ssp5,Surface Water,Industry Water Use,2010,1.6312025635839404,km3
rcp45cooler_ssp5,Surface Water,Irrigation Water Use,2010,9.366855693641233,km3
rcp45cooler_ssp5,Surface Water,Livestock Water Use,2010,0.19774956413221856,km3
rcp45cooler_ssp5,Surface Water,Mining Water Use,2010,0.3546801788464738,km3
rcp45cooler_ssp5,Wind,Electricity,2010,0.9944870778,EJ
rcp45cooler_ssp5,Biomass,Commercial,2015,0.0995329785215,EJ
rcp45cooler_ssp5,Biomass,Electricity,2015,0.5524027811,EJ
rcp45cooler_ssp5,Biomass,Gas,2015,0.238757,EJ
rcp45cooler_ssp5,Biomass,Hydrogen,2015,0,EJ
rcp45cooler_ssp5,Biomass,Industry,2015,1.4636342364,EJ
rcp45cooler_ssp5,Biomass,Liquid Fuels,2015,1.569447873,EJ
rcp45cooler_ssp5,Biomass,Residential,2015,0.4145266307587,EJ
rcp45cooler_ssp5,Coal,Commercial,2015,0.020447506458375,EJ
rcp45cooler_ssp5,Coal,Electricity,2015,14.1144348487,EJ
rcp45cooler_ssp5,Coal,Gas,2015,0.0834267,EJ
rcp45cooler_ssp5,Coal,Hydrogen,2015,0,EJ
rcp45cooler_ssp5,Coal,Industry,2015,1.280049432,EJ
rcp45cooler_ssp5,Coal,Liquid Fuels,2015,0,EJ
rcp45cooler_ssp5,Coal,Residential,2015,0,EJ
rcp45cooler_ssp5,Desalination,Domestic Water Use,2015,4.7847176e-8,km3
rcp45cooler_ssp5,Desalination,Electricity Water Use,2015,2.2877532000000003e-9,km3
rcp45cooler_ssp5,Desalination,Industry Water Use,2015,3.6643199e-9,km3
rcp45cooler_ssp5,Desalination,Irrigation Water Use,2015,0,km3
rcp45cooler_ssp5,Desalination,Livestock Water Use,2015,1.5485249e-9,km3
rcp45cooler_ssp5,Desalination,Mining Water Use,2015,2.733881e-9,km3
rcp45cooler_ssp5,Domestic Water Use,Residential,2015,5.66727954,km3
rcp45cooler_ssp5,Electricity,Commercial,2015,5.10961286505185,EJ
rcp45cooler_ssp5,Electricity,Industry,2015,3.199319864,EJ
rcp45cooler_ssp5,Electricity,Liquid Fuels,2015,0.2011436678,EJ
rcp45cooler_ssp5,Electricity,Losses,2015,15.62899625762045,EJ
rcp45cooler_ssp5,Electricity,Residential,2015,5.3346897582889,EJ
rcp45cooler_ssp5,Electricity,Transportation-NonVehicle,2015,0.0312822899208,EJ
rcp45cooler_ssp5,Electricity,Transportation-Vehicle,2015,0,EJ
rcp45cooler_ssp5,Electricity Water Use,Biomass,2015,0.021107531973,km3
rcp45cooler_ssp5,Electricity Water Use,Coal,2015,8.161827758398,km3
rcp45cooler_ssp5,Electricity Water Use,Gas,2015,1.4399241164582501,km3
rcp45cooler_ssp5,Electricity Water Use,Geothermal,2015,0.012549884610000001,km3
rcp45cooler_ssp5,Electricity Water Use,Hydropower,2015,0.276557028534,km3
rcp45cooler_ssp5,Electricity Water Use,Liquid Fuels,2015,0.07599715844672,km3
rcp45cooler_ssp5,Electricity Water Use,Nuclear,2015,5.351398400000001,km3
rcp45cooler_ssp5,Electricity Water Use,Solar,2015,0.00198821875501,km3
rcp45cooler_ssp5,Gas,Commercial,2015,3.10115240614179,EJ
rcp45cooler_ssp5,Gas,Electricity,2015,9.59830568135,EJ
rcp45cooler_ssp5,Gas,Hydrogen,2015,0,EJ
rcp45cooler_ssp5,Gas,Industry,2015,7.5291787615,EJ
rcp45cooler_ssp5,Gas,Liquid Fuels,2015,1.25588070309,EJ
rcp45cooler_ssp5,Gas,Losses,2015,1.0417336297706008,EJ
rcp45cooler_ssp5,Gas,Residential,2015,4.47900364648761,EJ
rcp45cooler_ssp5,Gas,Transportation-Vehicle,2015,0.03872887166,EJ
rcp45cooler_ssp5,Geothermal,Electricity,2015,0.0664405851,EJ
rcp45cooler_ssp5,Groundwater,Domestic Water Use,2015,0.6484367444639018,km3
rcp45cooler_ssp5,Groundwater,Electricity Water Use,2015,0.9466317870609849,km3
rcp45cooler_ssp5,Groundwater,Industry Water Use,2015,0.19273880036291186,km3
rcp45cooler_ssp5,Groundwater,Irrigation Water Use,2015,3.6518816463054664,km3
rcp45cooler_ssp5,Groundwater,Livestock Water Use,2015,0.040851193195684116,km3
rcp45cooler_ssp5,Groundwater,Mining Water Use,2015,0.09390049927202788,km3
rcp45cooler_ssp5,Hydrogen,Industry,2015,0,EJ
rcp45cooler_ssp5,Hydrogen,Losses,2015,0,EJ
rcp45cooler_ssp5,Hydrogen,Transportation-Vehicle,2015,0,EJ
rcp45cooler_ssp5,Hydropower,Electricity,2015,0.903781139,EJ
rcp45cooler_ssp5,Industry Water Use,Industry,2015,1.932705984,km3
rcp45cooler_ssp5,Irrigation Water Use,Biomass,2015,5.3271218053,km3
rcp45cooler_ssp5,Irrigation Water Use,Crops,2015,6.364105786576711,km3
rcp45cooler_ssp5,Liquid Fuels,Commercial,2015,0.53518618535309,EJ
rcp45cooler_ssp5,Liquid Fuels,Electricity,2015,0.168161030042,EJ
rcp45cooler_ssp5,Liquid Fuels,Industry,2015,6.57371718765,EJ
rcp45cooler_ssp5,Liquid Fuels,Losses,2015,3.156478627152815,EJ
rcp45cooler_ssp5,Liquid Fuels,Residential,2015,0.61140743320809,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-NonVehicle,2015,5.296910283194,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-Vehicle,2015,21.79910435729,EJ
rcp45cooler_ssp5,Livestock Water Use,Livestock,2015,0.2556965505604,km3
rcp45cooler_ssp5,Mining Water Use,Coal,2015,0.019504,km3
rcp45cooler_ssp5,Mining Water Use,Natural Gas,2015,7.556590000000001e-5,km3
rcp45cooler_ssp5,Mining Water Use,Nuclear,2015,0.017091400000000003,km3
rcp45cooler_ssp5,Mining Water Use,Oil,2015,0.478135,km3
rcp45cooler_ssp5,Natural Gas,Gas,2015,26.721800000000002,EJ
rcp45cooler_ssp5,Natural Gas,Hydrogen,2015,0,EJ
rcp45cooler_ssp5,Natural Gas,Liquid Fuels,2015,0,EJ
rcp45cooler_ssp5,Nuclear,Electricity,2015,2.9890358,EJ
rcp45cooler_ssp5,Nuclear,Hydrogen,2015,0,EJ
rcp45cooler_ssp5,Oil,Liquid Fuels,2015,35.11449286,EJ
rcp45cooler_ssp5,Solar,Electricity,2015,0.11798819589,EJ
rcp45cooler_ssp5,Surface Water,Domestic Water Use,2015,4.613917648466098,km3
rcp45cooler_ssp5,Surface Water,Electricity Water Use,2015,12.060148587579016,km3
rcp45cooler_ssp5,Surface Water,Industry Water Use,2015,1.5439159831180884,km3
rcp45cooler_ssp5,Surface Water,Irrigation Water Use,2015,10.230067606166335,km3
rcp45cooler_ssp5,Surface Water,Livestock Water Use,2015,0.2042935295143159,km3
rcp45cooler_ssp5,Surface Water,Mining Water Use,2015,0.3715348443199722,km3
rcp45cooler_ssp5,Wind,Electricity,2015,0.9944946415,EJ
rcp45cooler_ssp5,Biomass,Commercial,2020,0.14410735691173,EJ
rcp45cooler_ssp5,Biomass,Electricity,2020,6.577789e-5,EJ
rcp45cooler_ssp5,Biomass,Gas,2020,0.365707,EJ
rcp45cooler_ssp5,Biomass,Hydrogen,2020,0.001138824,EJ
rcp45cooler_ssp5,Biomass,Industry,2020,1.69387738953,EJ
rcp45cooler_ssp5,Biomass,Liquid Fuels,2020,1.9121524724796,EJ
rcp45cooler_ssp5,Biomass,Residential,2020,0.5148465508172,EJ
rcp45cooler_ssp5,Coal,Commercial,2020,0.01557288199852,EJ
rcp45cooler_ssp5,Coal,Electricity,2020,7.67440841526,EJ
rcp45cooler_ssp5,Coal,Gas,2020,0,EJ
rcp45cooler_ssp5,Coal,Hydrogen,2020,4.47152e-4,EJ
rcp45cooler_ssp5,Coal,Industry,2020,1.4349551832,EJ
rcp45cooler_ssp5,Coal,Liquid Fuels,2020,0,EJ
rcp45cooler_ssp5,Coal,Residential,2020,0,EJ
rcp45cooler_ssp5,Desalination,Domestic Water Use,2020,9.021841500000001e-7,km3
rcp45cooler_ssp5,Desalination,Electricity Water Use,2020,2.6621304e-8,km3
rcp45cooler_ssp5,Desalination,Industry Water Use,2020,6.9037118e-8,km3
rcp45cooler_ssp5,Desalination,Irrigation Water Use,2020,0,km3
rcp45cooler_ssp5,Desalination,Livestock Water Use,2020,2.9611467000000003e-8,km3
rcp45cooler_ssp5,Desalination,Mining Water Use,2020,4.2996167300000005e-8,km3
rcp45cooler_ssp5,Domestic Water Use,Residential,2020,6.02894636,km3
rcp45cooler_ssp5,Electricity,Commercial,2020,5.47025352080345,EJ
rcp45cooler_ssp5,Electricity,Industry,2020,3.0054582129,EJ
rcp45cooler_ssp5,Electricity,Liquid Fuels,2020,0.210093522691,EJ
rcp45cooler_ssp5,Electricity,Losses,2020,12.263346523641838,EJ
rcp45cooler_ssp5,Electricity,Residential,2020,5.878288061706675,EJ
rcp45cooler_ssp5,Electricity,Transportation-NonVehicle,2020,0.03404307779,EJ
rcp45cooler_ssp5,Electricity,Transportation-Vehicle,2020,0.02450930571,EJ
rcp45cooler_ssp5,Electricity Water Use,Biomass,2020,1.0766468000000001e-6,km3
rcp45cooler_ssp5,Electricity Water Use,Coal,2020,4.781371090778,km3
rcp45cooler_ssp5,Electricity Water Use,Gas,2020,1.1704939324245138,km3
rcp45cooler_ssp5,Electricity Water Use,Geothermal,2020,0.017873445499999998,km3
rcp45cooler_ssp5,Electricity Water Use,Hydropower,2020,0.30539674826460006,km3
rcp45cooler_ssp5,Electricity Water Use,Liquid Fuels,2020,0,km3
rcp45cooler_ssp5,Electricity Water Use,Nuclear,2020,5.7366732133000005,km3
rcp45cooler_ssp5,Electricity Water Use,Solar,2020,0.0020450164495064,km3
rcp45cooler_ssp5,Gas,Commercial,2020,3.588286120801526,EJ
rcp45cooler_ssp5,Gas,Electricity,2020,13.30850026858288,EJ
rcp45cooler_ssp5,Gas,Hydrogen,2020,0.0109414,EJ
rcp45cooler_ssp5,Gas,Industry,2020,8.6050897116,EJ
rcp45cooler_ssp5,Gas,Liquid Fuels,2020,1.29578536634769,EJ
rcp45cooler_ssp5,Gas,Losses,2020,1.149034129303935,EJ
rcp45cooler_ssp5,Gas,Residential,2020,5.05569193037197,EJ
rcp45cooler_ssp5,Gas,Transportation-Vehicle,2020,0.296578072992,EJ
rcp45cooler_ssp5,Geothermal,Electricity,2020,0.09462403,EJ
rcp45cooler_ssp5,Groundwater,Domestic Water Use,2020,0.5100588745855122,km3
rcp45cooler_ssp5,Groundwater,Electricity Water Use,2020,0.3110098879679094,km3
rcp45cooler_ssp5,Groundwater,Industry Water Use,2020,0.1118951016738379,km3
rcp45cooler_ssp5,Groundwater,Irrigation Water Use,2020,2.119861762708867,km3
rcp45cooler_ssp5,Groundwater,Livestock Water Use,2020,0.02619072248260168,km3
rcp45cooler_ssp5,Groundwater,Mining Water Use,2020,0.07002720846665252,km3
rcp45cooler_ssp5,Hydrogen,Industry,2020,0.0027354386046,EJ
rcp45cooler_ssp5,Hydrogen,Losses,2020,0.0098489024654,EJ
rcp45cooler_ssp5,Hydrogen,Transportation-Vehicle,2020,0.01397043523,EJ
rcp45cooler_ssp5,Hydropower,Electricity,2020,0.9980285891,EJ
rcp45cooler_ssp5,Industry Water Use,Industry,2020,2.043934326,km3
rcp45cooler_ssp5,Irrigation Water Use,Biomass,2020,5.38245155285,km3
rcp45cooler_ssp5,Irrigation Water Use,Crops,2020,6.7461415519541506,km3
rcp45cooler_ssp5,Liquid Fuels,Commercial,2020,0.6010154115712,EJ
rcp45cooler_ssp5,Liquid Fuels,Electricity,2020,0,EJ
rcp45cooler_ssp5,Liquid Fuels,Industry,2020,6.754226087044,EJ
rcp45cooler_ssp5,Liquid Fuels,Losses,2020,3.278269719163511,EJ
rcp45cooler_ssp5,Liquid Fuels,Residential,2020,0.661174509477584,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-NonVehicle,2020,5.804216480282,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-Vehicle,2020,22.90628651098,EJ
rcp45cooler_ssp5,Livestock Water Use,Livestock,2020,0.2820952784618,km3
rcp45cooler_ssp5,Mining Water Use,Coal,2020,0.011483400000000001,km3
rcp45cooler_ssp5,Mining Water Use,Natural Gas,2020,9.34474e-5,km3
rcp45cooler_ssp5,Mining Water Use,Nuclear,2020,0.01825755,km3
rcp45cooler_ssp5,Mining Water Use,Oil,2020,0.45496162,km3
rcp45cooler_ssp5,Natural Gas,Gas,2020,32.9442,EJ
rcp45cooler_ssp5,Natural Gas,Hydrogen,2020,0.0133353993,EJ
rcp45cooler_ssp5,Natural Gas,Liquid Fuels,2020,0,EJ
rcp45cooler_ssp5,Nuclear,Electricity,2020,3.190963579,EJ
rcp45cooler_ssp5,Nuclear,Hydrogen,2020,6.92001e-4,EJ
rcp45cooler_ssp5,Oil,Liquid Fuels,2020,36.587157357,EJ
rcp45cooler_ssp5,Solar,Electricity,2020,0.219622761910084,EJ
rcp45cooler_ssp5,Surface Water,Domestic Water Use,2020,5.095748955264488,km3
rcp45cooler_ssp5,Surface Water,Electricity Water Use,2020,9.61341003289009,km3
rcp45cooler_ssp5,Surface Water,Industry Water Use,2020,1.7263356585101624,km3
rcp45cooler_ssp5,Surface Water,Irrigation Water Use,2020,12.272956463683135,km3
rcp45cooler_ssp5,Surface Water,Livestock Water Use,2020,0.24426316013739832,km3
rcp45cooler_ssp5,Surface Water,Mining Water Use,2020,0.3682771301203475,km3
rcp45cooler_ssp5,Wind,Electricity,2020,1.3997788035,EJ
rcp45cooler_ssp5,Biomass,Commercial,2025,0.15548393614122,EJ
rcp45cooler_ssp5,Biomass,Electricity,2025,1.5044494e-5,EJ
rcp45cooler_ssp5,Biomass,Gas,2025,0.559696,EJ
rcp45cooler_ssp5,Biomass,Hydrogen,2025,0.00415177,EJ
rcp45cooler_ssp5,Biomass,Industry,2025,1.8334323924,EJ
rcp45cooler_ssp5,Biomass,Liquid Fuels,2025,2.246477815404,EJ
rcp45cooler_ssp5,Biomass,Residential,2025,0.53246359041534,EJ
rcp45cooler_ssp5,Coal,Commercial,2025,0.01272889378486,EJ
rcp45cooler_ssp5,Coal,Electricity,2025,4.6624390740647215,EJ
rcp45cooler_ssp5,Coal,Gas,2025,0,EJ
rcp45cooler_ssp5,Coal,Hydrogen,2025,0.00172196,EJ
rcp45cooler_ssp5,Coal,Industry,2025,1.48923328526,EJ
rcp45cooler_ssp5,Coal,Liquid Fuels,2025,0.006958695514,EJ
rcp45cooler_ssp5,Coal,Residential,2025,0,EJ
rcp45cooler_ssp5,Desalination,Domestic Water Use,2025,1.09380694e-6,km3
rcp45cooler_ssp5,Desalination,Electricity Water Use,2025,3.5882383e-8,km3
rcp45cooler_ssp5,Desalination,Industry Water Use,2025,8.376337e-8,km3
rcp45cooler_ssp5,Desalination,Irrigation Water Use,2025,0,km3
rcp45cooler_ssp5,Desalination,Livestock Water Use,2025,3.5808816e-8,km3
rcp45cooler_ssp5,Desalination,Mining Water Use,2025,5.1123022200000004e-8,km3
rcp45cooler_ssp5,Domestic Water Use,Residential,2025,6.40229615,km3
rcp45cooler_ssp5,Electricity,Commercial,2025,5.674057689697345,EJ
rcp45cooler_ssp5,Electricity,Industry,2025,3.1847557287,EJ
rcp45cooler_ssp5,Electricity,Liquid Fuels,2025,0.217909399561,EJ
rcp45cooler_ssp5,Electricity,Losses,2025,11.314843925870154,EJ
rcp45cooler_ssp5,Electricity,Residential,2025,5.921938657615583,EJ
rcp45cooler_ssp5,Electricity,Transportation-NonVehicle,2025,0.03725248889,EJ
rcp45cooler_ssp5,Electricity,Transportation-Vehicle,2025,0.07897102596,EJ
rcp45cooler_ssp5,Electricity Water Use,Biomass,2025,8.949413e-8,km3
rcp45cooler_ssp5,Electricity Water Use,Coal,2025,3.1509097220103697,km3
rcp45cooler_ssp5,Electricity Water Use,Gas,2025,1.2310970013220845,km3
rcp45cooler_ssp5,Electricity Water Use,Geothermal,2025,0.017873445499999998,km3
rcp45cooler_ssp5,Electricity Water Use,Hydropower,2025,0.30539674826460006,km3
rcp45cooler_ssp5,Electricity Water Use,Liquid Fuels,2025,0,km3
rcp45cooler_ssp5,Electricity Water Use,Nuclear,2025,5.6710079586892554,km3
rcp45cooler_ssp5,Electricity Water Use,Solar,2025,0.0021640606686219002,km3
rcp45cooler_ssp5,Gas,Commercial,2025,3.70244234777442,EJ
rcp45cooler_ssp5,Gas,Electricity,2025,15.47366506230332,EJ
rcp45cooler_ssp5,Gas,Hydrogen,2025,0.0329088,EJ
rcp45cooler_ssp5,Gas,Industry,2025,9.0869822555,EJ
rcp45cooler_ssp5,Gas,Liquid Fuels,2025,1.3239582432364,EJ
rcp45cooler_ssp5,Gas,Losses,2025,1.260689581096777,EJ
rcp45cooler_ssp5,Gas,Residential,2025,5.098597771889085,EJ
rcp45cooler_ssp5,Gas,Transportation-Vehicle,2025,0.8222519382,EJ
rcp45cooler_ssp5,Geothermal,Electricity,2025,0.09462403,EJ
rcp45cooler_ssp5,Groundwater,Domestic Water Use,2025,0.45598616193002645,km3
rcp45cooler_ssp5,Groundwater,Electricity Water Use,2025,0.2717956223390851,km3
rcp45cooler_ssp5,Groundwater,Industry Water Use,2025,0.16035695000669825,km3
rcp45cooler_ssp5,Groundwater,Irrigation Water Use,2025,2.141179528073689,km3
rcp45cooler_ssp5,Groundwater,Livestock Water Use,2025,0.02135328020571363,km3
rcp45cooler_ssp5,Groundwater,Mining Water Use,2025,0.06113763921478709,km3
rcp45cooler_ssp5,Hydrogen,Industry,2025,0.00356905147078,EJ
rcp45cooler_ssp5,Hydrogen,Losses,2025,0.02842585876922,EJ
rcp45cooler_ssp5,Hydrogen,Transportation-Vehicle,2025,0.04559860476,EJ
rcp45cooler_ssp5,Hydropower,Electricity,2025,0.9980285891,EJ
rcp45cooler_ssp5,Industry Water Use,Industry,2025,2.163978476,km3
rcp45cooler_ssp5,Irrigation Water Use,Biomass,2025,6.120228495863,km3
rcp45cooler_ssp5,Irrigation Water Use,Crops,2025,7.004054538760769,km3
rcp45cooler_ssp5,Liquid Fuels,Commercial,2025,0.64095020055147,EJ
rcp45cooler_ssp5,Liquid Fuels,Electricity,2025,0,EJ
rcp45cooler_ssp5,Liquid Fuels,Industry,2025,7.342393896607001,EJ
rcp45cooler_ssp5,Liquid Fuels,Losses,2025,3.5317811939860704,EJ
rcp45cooler_ssp5,Liquid Fuels,Residential,2025,0.639692160797861,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-NonVehicle,2025,6.303706950133,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-Vehicle,2025,23.57358522626,EJ
rcp45cooler_ssp5,Livestock Water Use,Livestock,2025,0.2977384368881,km3
rcp45cooler_ssp5,Mining Water Use,Coal,2025,0.00777229,km3
rcp45cooler_ssp5,Mining Water Use,Natural Gas,2025,1.0310000000000001e-4,km3
rcp45cooler_ssp5,Mining Water Use,Nuclear,2025,0.018130340000000002,km3
rcp45cooler_ssp5,Mining Water Use,Oil,2025,0.46474994000000003,km3
rcp45cooler_ssp5,Natural Gas,Gas,2025,36.2418,EJ
rcp45cooler_ssp5,Natural Gas,Hydrogen,2025,0.036291045,EJ
rcp45cooler_ssp5,Natural Gas,Liquid Fuels,2025,0.04568683562,EJ
rcp45cooler_ssp5,Nuclear,Electricity,2025,3.16856710416283,EJ
rcp45cooler_ssp5,Nuclear,Hydrogen,2025,0.00251994,EJ
rcp45cooler_ssp5,Oil,Liquid Fuels,2025,38.191118639,EJ
rcp45cooler_ssp5,Solar,Electricity,2025,0.43323371503506103,EJ
rcp45cooler_ssp5,Surface Water,Domestic Water Use,2025,5.507481326509974,km3
rcp45cooler_ssp5,Surface Water,Electricity Water Use,2025,8.169264892961916,km3
rcp45cooler_ssp5,Surface Water,Industry Water Use,2025,1.7889520351653019,km3
rcp45cooler_ssp5,Surface Water,Irrigation Water Use,2025,13.414051724309312,km3
rcp45cooler_ssp5,Surface Water,Livestock Water Use,2025,0.2640984728142864,km3
rcp45cooler_ssp5,Surface Water,Mining Water Use,2025,0.3825535961672129,km3
rcp45cooler_ssp5,Wind,Electricity,2025,1.599156297134148,EJ
rcp45cooler_ssp5,Biomass,Commercial,2030,0.170894797556671,EJ
rcp45cooler_ssp5,Biomass,Electricity,2030,0.001702987826799,EJ
rcp45cooler_ssp5,Biomass,Gas,2030,0.678036,EJ
rcp45cooler_ssp5,Biomass,Hydrogen,2030,0.01088763,EJ
rcp45cooler_ssp5,Biomass,Industry,2030,1.97179159232,EJ
rcp45cooler_ssp5,Biomass,Liquid Fuels,2030,2.6256312273921,EJ
rcp45cooler_ssp5,Biomass,Residential,2030,0.54703420514058,EJ
rcp45cooler_ssp5,Coal,Commercial,2030,0.01005789089611,EJ
rcp45cooler_ssp5,Coal,Electricity,2030,1.348374543676042,EJ
rcp45cooler_ssp5,Coal,Gas,2030,0,EJ
rcp45cooler_ssp5,Coal,Hydrogen,2030,0.00474341,EJ
rcp45cooler_ssp5,Coal,Industry,2030,1.49596336977,EJ
rcp45cooler_ssp5,Coal,Liquid Fuels,2030,0.021716068484,EJ
rcp45cooler_ssp5,Coal,Residential,2030,0,EJ
rcp45cooler_ssp5,Desalination,Domestic Water Use,2030,2.813056171e-6,km3
rcp45cooler_ssp5,Desalination,Electricity Water Use,2030,1.0236202230000001e-7,km3
rcp45cooler_ssp5,Desalination,Industry Water Use,2030,2.284990285e-7,km3
rcp45cooler_ssp5,Desalination,Irrigation Water Use,2030,0,km3
rcp45cooler_ssp5,Desalination,Livestock Water Use,2030,9.304467500000001e-8,km3
rcp45cooler_ssp5,Desalination,Mining Water Use,2030,1.271859601e-7,km3
rcp45cooler_ssp5,Domestic Water Use,Residential,2030,6.795098,km3
rcp45cooler_ssp5,Electricity,Commercial,2030,5.961039533215131,EJ
rcp45cooler_ssp5,Electricity,Industry,2030,3.5885924418,EJ
rcp45cooler_ssp5,Electricity,Liquid Fuels,2030,0.221275354202,EJ
rcp45cooler_ssp5,Electricity,Losses,2030,10.066673897203088,EJ
rcp45cooler_ssp5,Electricity,Residential,2030,6.370127068165039,EJ
rcp45cooler_ssp5,Electricity,Transportation-NonVehicle,2030,0.0414059707,EJ
rcp45cooler_ssp5,Electricity,Transportation-Vehicle,2030,0.17776794905,EJ
rcp45cooler_ssp5,Electricity Water Use,Biomass,2030,2.58055027872e-5,km3
rcp45cooler_ssp5,Electricity Water Use,Coal,2030,0.7361666933040977,km3
rcp45cooler_ssp5,Electricity Water Use,Gas,2030,1.2022895069880395,km3
rcp45cooler_ssp5,Electricity Water Use,Geothermal,2030,0.017873445499999998,km3
rcp45cooler_ssp5,Electricity Water Use,Hydropower,2030,0.30539674826460006,km3
rcp45cooler_ssp5,Electricity Water Use,Liquid Fuels,2030,0,km3
rcp45cooler_ssp5,Electricity Water Use,Nuclear,2030,5.295151157710533,km3
rcp45cooler_ssp5,Electricity Water Use,Solar,2030,0.0025131860683270998,km3
rcp45cooler_ssp5,Gas,Commercial,2030,3.764278762627335,EJ
rcp45cooler_ssp5,Gas,Electricity,2030,17.1290712944767,EJ
rcp45cooler_ssp5,Gas,Hydrogen,2030,0.0719118,EJ
rcp45cooler_ssp5,Gas,Industry,2030,9.4604564064,EJ
rcp45cooler_ssp5,Gas,Liquid Fuels,2030,1.31827057526404,EJ
rcp45cooler_ssp5,Gas,Losses,2030,1.3542951086741368,EJ
rcp45cooler_ssp5,Gas,Residential,2030,5.086624296579786,EJ
rcp45cooler_ssp5,Gas,Transportation-Vehicle,2030,1.704227755978,EJ
rcp45cooler_ssp5,Geothermal,Electricity,2030,0.09462403,EJ
rcp45cooler_ssp5,Groundwater,Domestic Water Use,2030,1.0385832585216963,km3
rcp45cooler_ssp5,Groundwater,Electricity Water Use,2030,0.3017271410719107,km3
rcp45cooler_ssp5,Groundwater,Industry Water Use,2030,0.1932247666620005,km3
rcp45cooler_ssp5,Groundwater,Irrigation Water Use,2030,4.600265479408452,km3
rcp45cooler_ssp5,Groundwater,Livestock Water Use,2030,0.05086174843025926,km3
rcp45cooler_ssp5,Groundwater,Mining Water Use,2030,0.10075196861038829,km3
rcp45cooler_ssp5,Hydrogen,Industry,2030,0.0051740742368,EJ
rcp45cooler_ssp5,Hydrogen,Losses,2030,0.05987582768320002,EJ
rcp45cooler_ssp5,Hydrogen,Transportation-Vehicle,2030,0.09875582808,EJ
rcp45cooler_ssp5,Hydropower,Electricity,2030,0.9980285891,EJ
rcp45cooler_ssp5,Industry Water Use,Industry,2030,2.29653584,km3
rcp45cooler_ssp5,Irrigation Water Use,Biomass,2030,6.978342133535,km3
rcp45cooler_ssp5,Irrigation Water Use,Crops,2030,7.442497107948231,km3
rcp45cooler_ssp5,Liquid Fuels,Commercial,2030,0.67737039108738,EJ
rcp45cooler_ssp5,Liquid Fuels,Electricity,2030,0,EJ
rcp45cooler_ssp5,Liquid Fuels,Industry,2030,7.947319522292,EJ
rcp45cooler_ssp5,Liquid Fuels,Losses,2030,3.8208056768492753,EJ
rcp45cooler_ssp5,Liquid Fuels,Residential,2030,0.62831712798549,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-NonVehicle,2030,6.733194980648,EJ
rcp45cooler_ssp5,Liquid Fuels,Transportation-Vehicle,2030,23.68965697764,EJ
rcp45cooler_ssp5,Livestock Water Use,Livestock,2030,0.3145185132399,km3
rcp45cooler_ssp5,Mining Water Use,Coal,2030,0.0036329100000000005,km3
rcp45cooler_ssp5,Mining Water Use,Natural Gas,2030,1.11995e-4,km3
rcp45cooler_ssp5,Mining Water Use,Nuclear,2030,0.01769081,km3
rcp45cooler_ssp5,Mining Water Use,Oil,2030,0.4678412900000001,km3
rcp45cooler_ssp5,Natural Gas,Gas,2030,39.2111,EJ
rcp45cooler_ssp5,Natural Gas,Hydrogen,2030,0.06957630000000001,EJ
rcp45cooler_ssp5,Natural Gas,Liquid Fuels,2030,0.13752043416,EJ
rcp45cooler_ssp5,Nuclear,Electricity,2030,3.09070138469822,EJ
rcp45cooler_ssp5,Nuclear,Hydrogen,2030,0.00668659,EJ
rcp45cooler_ssp5,Oil,Liquid Fuels,2030,39.172251017,EJ
rcp45cooler_ssp5,Solar,Electricity,2030,1.059949493639772,EJ
rcp45cooler_ssp5,Surface Water,Domestic Water Use,2030,5.302092464768304,km3
rcp45cooler_ssp5,Surface Water,Electricity Water Use,2030,6.13423221993609,km3
rcp45cooler_ssp5,Surface Water,Industry Water Use,2030,1.8794669782989997,km3
rcp45cooler_ssp5,Surface Water,Irrigation Water Use,2030,12.503753130511548,km3
rcp45cooler_ssp5,Surface Water,Livestock Water Use,2030,0.25067768039974075,km3
rcp45cooler_ssp5,Surface Water,Mining Water Use,2030,0.3416030923966118,km3
rcp45cooler_ssp5,Wind,Electricity,2030,2.704429890917728,EJ
rcp45cooler_ssp5,Biomass,Commercial,2035,0.193941970500531,EJ
