scenario,source,target,year,value,units
rcp45cooler_ssp3,water_td_elec_W,biomass (conv),1990,0.13406279999,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (IGCC CCS),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (IGCC),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (conv pul CCS),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (conv pul),1990,102.0932016844,km3
rcp45cooler_ssp3,water_td_elec_W,coal (IGCC CCS),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (IGCC),1990,0.42124765799999997,km3
rcp45cooler_ssp3,water_td_elec_W,CSP,1990,0.019343930000000002,km3
rcp45cooler_ssp3,water_td_elec_W,CSP (dry_hybrid),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,CSP_storage,1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,CSP_storage (dry_hybrid),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CC CCS),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CC),1990,2.230454025899,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CT),1990,0.093846463386,km3
rcp45cooler_ssp3,water_td_elec_W,gas (steam),1990,1.2121014386721,km3
rcp45cooler_ssp3,water_td_elec_W,gas (steam/CT),1990,0.1798591019,km3
rcp45cooler_ssp3,water_td_elec_W,Gen_II_LWR,1990,48.5826109,km3
rcp45cooler_ssp3,water_td_elec_W,Gen_III,1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,geothermal,1990,0.12821011029999999,km3
rcp45cooler_ssp3,water_td_elec_W,geothermal (dry_hybrid),1990,0.00137324,km3
rcp45cooler_ssp3,water_td_elec_W,hydro,1990,6.516402678234,km3
rcp45cooler_ssp3,water_td_elec_W,PV,1990,5.382775503e-4,km3
rcp45cooler_ssp3,water_td_elec_W,PV_storage,1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CC CCS),1990,0,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CC),1990,0.016169586,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CT),1990,0.0766833834157,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (steam),1990,3.032191488,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (steam/CT),1990,3.03760844,km3
rcp45cooler_ssp3,water_td_ind_W,industry,1990,34.090255683,km3
rcp45cooler_ssp3,water_td_irr_W,biomass,1990,0,km3
rcp45cooler_ssp3,water_td_irr_W,Corn,1990,22.3667290703689,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (conv CCS),1990,0,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (conv),1990,0.38797418,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (IGCC CCS),1990,0,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (IGCC),1990,0,km3
rcp45cooler_ssp3,water_td_irr_W,FiberCrop,1990,16.858350391057,km3
rcp45cooler_ssp3,water_td_irr_W,FodderGrass,1990,0.436458091,km3
rcp45cooler_ssp3,water_td_irr_W,FodderHerb,1990,6.228580892334,km3
rcp45cooler_ssp3,water_td_irr_W,MiscCrop,1990,21.10652039263,km3
rcp45cooler_ssp3,water_td_irr_W,OilCrop,1990,9.650284499674001,km3
rcp45cooler_ssp3,water_td_irr_W,OtherGrain,1990,11.57828699366,km3
