"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade10,0,0,0,0,0,0.128353,0.343684,0.375166,0.445673,0.560276,0.666365,0.713648,0.88429,1.1462,1.43695,1.96552,0.357873,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade11,0,0,0,0,0,0.235246,0.267298,0.293831,0.35011,0.441176,0.525719,0.562237,0.695855,0.903257,1.13237,1.54988,0.960446,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade12,0,0,0,0,0,0,0.0394724,0.178185,0.211369,0.265425,0.315396,0.338,0.419054,0.542794,0.680487,0.930521,1.15257,0.463193,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade13,0,0,0,0,0,0,0,0.0846478,0.200379,0.250652,0.296896,0.318913,0.396159,0.511911,0.641783,0.876682,1.08533,0.941526,0.409829,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade14,0,0,0,0,0,0,0.120365,0.197721,0.235162,0.29591,0.352209,0.376991,0.466916,0.605553,0.75916,1.03867,1.28687,1.11666,0.788354,0.479431,0.192956,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade15,0,0,0,0,0,0,0.0116904,0.203946,0.242738,0.305613,0.363922,0.3894,0.482151,0.625526,0.784197,1.07308,1.3296,1.15377,0.814533,0.495363,0.199462,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade16,0,0,0,0,0,0.0336432,0.06537,0.0723154,0.0864006,0.109103,0.130232,0.139105,0.171984,0.223533,0.28023,0.383764,0.475683,0.412833,0.29141,0.177246,0.071548,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade17,0,0,0,0,0,0.0388515,0.0614507,0.0680917,0.0814112,0.102858,0.122831,0.131159,0.162116,0.210776,0.264237,0.361915,0.448632,0.389365,0.274838,0.16717,0.0675113,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade18,0,0,0,0,0,0,0.00067761,0.0280777,0.0334916,0.0422383,0.0503666,0.0538386,0.0666058,0.0865023,0.108443,0.14846,0.183989,0.15967,0.112714,0.0685529,0.027643,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade2,0,0,0,0,0.064326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,California_water withdrawals,groundwater grade3,0,0,0,0,0.284486,0.118559,0.0397198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
